$GNGGA,021123.50,2258.17697,N,11354.27832,E,1,12,0.76,23.5,M,-3.3,M,,*62
$GNGGA,021124.00,2258.17683,N,11354.27812,E,1,12,0.76,23.3,M,-3.3,M,,*61
$GNGGA,021124.50,2258.17669,N,11354.27789,E,1,12,0.76,23.4,M,-3.3,M,,*6A
$GNGGA,021125.00,2258.17656,N,11354.27767,E,1,12,0.76,23.4,M,-3.3,M,,*62
$GNGGA,021125.50,2258.17646,N,11354.27740,E,1,12,0.76,23.6,M,-3.3,M,,*61
$GNGGA,021126.00,2258.17633,N,11354.27720,E,1,12,0.76,23.6,M,-3.3,M,,*63
$GNGGA,021126.50,2258.17618,N,11354.27702,E,1,12,0.76,23.3,M,-3.3,M,,*6A
$GNGGA,021127.00,2258.17608,N,11354.27684,E,1,12,0.76,23.3,M,-3.3,M,,*60
$GNGGA,021127.50,2258.17600,N,11354.27668,E,1,12,0.76,23.1,M,-3.3,M,,*6D
$GNGGA,021128.00,2258.17593,N,11354.27647,E,1,12,0.76,23.1,M,-3.3,M,,*63
$GNGGA,021128.50,2258.17589,N,11354.27622,E,1,12,0.81,23.0,M,-3.3,M,,*67
$GNGGA,021129.00,2258.17585,N,11354.27597,E,1,12,0.92,22.8,M,-3.3,M,,*69
$GNGGA,021129.50,2258.17585,N,11354.27574,E,1,12,0.92,22.8,M,-3.3,M,,*61
$GNGGA,021130.00,2258.17584,N,11354.27548,E,1,12,0.81,22.9,M,-3.3,M,,*61
$GNGGA,021130.50,2258.17585,N,11354.27522,E,1,12,0.76,22.9,M,-3.3,M,,*61
$GNGGA,021131.00,2258.17588,N,11354.27496,E,1,12,0.76,22.9,M,-3.3,M,,*66
$GNGGA,021131.50,2258.17592,N,11354.27469,E,1,12,0.76,23.1,M,-3.3,M,,*61
$GNGGA,021132.00,2258.17594,N,11354.27446,E,1,12,0.81,23.0,M,-3.3,M,,*65
$GNGGA,021132.50,2258.17596,N,11354.27429,E,1,12,0.81,22.9,M,-3.3,M,,*63
$GNGGA,021133.00,2258.17606,N,11354.27411,E,1,12,0.81,23.0,M,-3.3,M,,*6E
$GNGGA,021133.50,2258.17616,N,11354.27389,E,1,12,0.81,23.0,M,-3.3,M,,*6C
$GNGGA,021134.00,2258.17640,N,11354.27364,E,1,12,0.89,23.2,M,-3.3,M,,*64
$GNGGA,021134.50,2258.17654,N,11354.27346,E,1,12,0.89,23.1,M,-3.3,M,,*67
$GNGGA,021135.00,2258.17668,N,11354.27331,E,1,12,0.89,23.1,M,-3.3,M,,*6C
$GNGGA,021135.50,2258.17680,N,11354.27316,E,1,12,0.89,23.0,M,-3.3,M,,*6B
$GNGGA,021136.00,2258.17694,N,11354.27300,E,1,12,0.81,22.9,M,-3.3,M,,*6F
$GNGGA,021136.50,2258.17705,N,11354.27290,E,1,12,0.81,22.9,M,-3.3,M,,*6B
$GNGGA,021137.00,2258.17716,N,11354.27281,E,1,12,0.81,22.9,M,-3.3,M,,*6D
$GNGGA,021137.50,2258.17725,N,11354.27272,E,1,12,0.81,22.8,M,-3.3,M,,*65
$GNGGA,021138.00,2258.17732,N,11354.27269,E,1,12,0.81,22.7,M,-3.3,M,,*6C
$GNGGA,021138.50,2258.17733,N,11354.27268,E,1,12,0.89,22.7,M,-3.3,M,,*61
$GNGGA,021139.00,2258.17735,N,11354.27266,E,1,12,0.89,22.6,M,-3.3,M,,*6C
$GNGGA,021139.50,2258.17735,N,11354.27267,E,1,12,0.99,22.6,M,-3.3,M,,*69
